Date,ExtractedAction,ExtractedAge,ExtractedDate,ExtractedGender,ExtractedTime,KeywordExtracted,KeywordMatch,Location,RightWingRelated,SourceFile,Text,Title,Topic,URL,standardized_location,latitude,longitude,ollama_extraction
14.06.2021,[],['30'],14.06.2021,[],['19:00'],"['hakenkreuzen', 'hitlergruß', 'verfassungswidriger']","['hitlergruß', 'hakenkreuz', 'verfassungswidrig']","Cottbus, Cottbus",True,brandenburg_police_results.csv,"In einem Mehrfamilienhaus in Ströbitz beschmierten Unbekannte Treppenhaus und Fahrstuhl mit Hakenkreuzen und einem Schriftzug, wie der Polizei am Sonntag angezeigt wurde. Zudem wurden diverse Aufkleber entsprechenden Inhalts angebracht. Im Bereich der Sielower Landstraße marschierte am Sonntagabend gegen 19:00 Uhr ein 30-Jähriger und zeigte den Hitlergruß. In beiden Fällen ermittelt die Kriminalpolizei nun wegen des Verwendens von Kennzeichen verfassungswidriger Organisationen.",Kennzeichen verfassungswidriger Organisationen,RightWing,https://polizei.brandenburg.de/pressemeldung/kennzeichen-verfassungswidriger-organisa/2618894,"Ströbitz, Cottbus",51.7583992,14.2999603,"Ströbitz, Cottbus"
05.07.2019,[],[],05.07.2019,[],[],['sieg heil'],['sieg heil'],"Forst, Spree-Neiße",True,brandenburg_police_results.csv,"Unbekannte Personen beschmierten am Freitagmorgen die Kirche Am Markt mit rechten Parolen.
In den Maßen von jeweils zirka 120 mal 50 Zentimetern trugen die Unbekannten die Worte „Hitler“ und „Sieg Heil“ auf die Fassade auf. Die Polizei leitete Ermittlungen ein.",Kirche beschmiert,RightWing,https://polizei.brandenburg.de/pressemeldung/kirche-beschmiert/1534700,"Am Markt, Forst, Spree-Neiße",51.7439882,14.6475407,"Am Markt, Forst, Spree-Neiße"
05.03.2020,['körperverletzung'],['63'],05.03.2020,['mann'],['21:40'],['nazis'],['nazi'],"Frankfurt (Oder), Frankfurt (Oder)",True,brandenburg_police_results.csv,"Am 04.03.2020, gegen 21:40 Uhr, wurden Polizisten in die Karl-Marx-Straße gerufen. Dort war kurz zuvor ein 63-Jähriger von zwei Männern zu Boden gestoßen worden und bestohlen worden.
Nach bisherigen Erkenntnissen kam der später Geschädigte aus Richtung Polen, als ihn im Bereich der Kreuzung Karl-Marx-Straße/Slubicer Straße ein Stoß traf und er umfiel. Dabei verlor der Mann seinen Beutel, in welchem sich alkoholische Getränke befunden hatten. Es entwickelte sich nun eine verbale Auseinandersetzung der drei Beteiligten. Letztlich nahm einer der Angreifer den Beutel samt Inhalts und verschwand mit seinem Kumpel vom Ort des Geschehens.
Die hinzugerufenen Polizisten griff sich das Duo noch im Bereich der Stadtbrücke. Dabei stellte sich heraus, dass es sich bei ihnen um zwei iranische Staatsbürger im Alter von 23 und 29 Jahren handelte. Der Ältere konnte sich nicht enthalten, die Beamten als „Nazis“ und „Hurensöhne“ zu beschimpfen. Die Uniformierten mussten sich auch obszöne Bemerkungen anhören. Als er dann dazu überging, sich ihnen drohend zu nähern und selbst energisches Anreden nicht fruchtete, fand sich der Delinquent am Boden wieder. Er verbrachte die kommenden Stunden im polizeilichen Gewahrsam.
Kriminalisten der Inspektion Oder-Spree/Frankfurt (Oder) ermitteln nun zum gesamten Sachverhalt.",Körperverletzung und mehr…,RightWing,https://polizei.brandenburg.de/pressemeldung/koerperverletzung-und-mehr-/1859204,"Karl-Marx-Straße, Frankfurt (Oder), Frankfurt (Oder)",52.344521,14.5509511,"Karl-Marx-Straße, Frankfurt (Oder), Frankfurt (Oder)"
23.09.2019,[],['30'],23.09.2019,['jugendliche'],[],"['hitlergruß', 'verfassungswidriger']","['hitlergruß', 'verfassungswidrig']","Hennigsdorf, Oberhavel",True,brandenburg_police_results.csv,"Nach einer Auseinandersetzung zwischen Jugendlichen deutscher und nichtdeutscher Herkunft am 20.09. am Bahnhof wurde offenbar in den sozialen Netzwerken zur Begehung von Straftaten aufgefordert. Um Auseinandersetzungen vorzubeugen, wurden die Polizeistreifen verstärkt und offensiv zum Einsatz gebracht. Dabei wurden am 21.09. auf dem Postplatz etwa 40 Jugendliche und Erwachsene festgestellt und kontrolliert. Fünf alkoholisierte deutsche Männer im Alter von 25 bis 34 Jahren erhielten einen Platzverweis. Ein 30-Jähriger aus der Gruppe skandierte den Hitlergruß im Beisein der Beamten. Eine Strafanzeige wegen Verwendens von Kennzeichen verfassungswidriger Organisationen wurde aufgenommen.",Kontrollen im Stadtgebiet,RightWing,https://polizei.brandenburg.de/pressemeldung/kontrollen-im-stadtgebiet/1644717,"Bahnhof, Hennigsdorf, Oberhavel",52.6091583,13.1952781,"Bahnhof, Hennigsdorf, Oberhavel"
04.05.2022,['diebstahl'],['18'],04.05.2022,[],[],"['hakenkreuz', 'verfassungswidriger']","['hakenkreuz', 'verfassungswidrig']","Bernau, Barnim",True,brandenburg_police_results.csv,"Am frühen Morgen des 04.05.2022 meldete sich ein aufmerksamer Zeuge bei der Polizei und teilte mit, dass er im Blumberger Weg in Birkenhöhe drei Männer entdeckt hätte, die offensichtlich von einem LKW Kraftstoff abzapfen würden. Anschließend flüchteten sie mit mehreren gefüllten Kanistern in einem VW Passat vom Ort des Geschehens. Den Rest des Tankinhaltes ließ das Trio einfach ins Erdreich ablaufen. Dazu musste in weiterer Folge die Feuerwehr ausrücken, um den angerichteten Schaden zu beseitigen.
Die alarmierten Polizisten konnten den besagten PKW an einer Tankstelle in Werneuchen ausmachen. Zwei der Herren im Alter von 20 und 22 Jahren erwiesen sich als polizeilich schon recht gut bekannt. Ihr 18-jähriger Komplize war bis dato hingegen noch ein unbeschriebenes Blatt gewesen. Den Dieselkraftstoff hatten sie bereits in den Tank des Autos gefüllt, gaben den vorherigen Diebstahl aber noch an Ort und Stelle zu. Da an dem Fahrzeug ein deutlich sichtbares Hakenkreuz sowie eine SS-Rune prangten, werden sich die Gestellten nun nicht nur wegen Diebstahls im besonders schweren Fall, Sachbeschädigung und Bodenverunreinigung verantworten müssen. Auch das Zurschaustellen von Kennzeichen verfassungswidriger Organisationen wird in dem Verfahren eine Rolle spielen.",Kraftstoffdiebe gestellt,RightWing,https://polizei.brandenburg.de/pressemeldung/kraftstoffdiebe-gestellt/3198841,"Blumberger Weg, Birkenhöhe, Barnim, Bernau",52.6508597,13.5978252,"Blumberger Weg, Birkenhöhe, Barnim, Bernau"
01.11.2019,['beleidigung'],['30'],01.11.2019,[],['0:15'],"['hitlergruß', 'verfassungswidriger']","['hitlergruß', 'verfassungswidrig']","Fürstenwalde, Oder-Spree",True,brandenburg_police_results.csv,"Zwei offensichtlich betrunkene Männer betraten am 01.11.2019, gegen 0:15 Uhr, eine gastronomische Einrichtung in der Wriezener Straße und zeigten den Hitlergruß. Anschließend beleidigten sie einen anwesenden 30-Jährigen Gast afghanischer Abstammung. Ein Mitarbeiter verwies die beiden 36- und 32-Jahre alten Männer der Räume, woraufhin sie gingen. Eintreffende Polizeibeamte haben die Personalien der Beiden aufgenommen und Anzeigen gefertigt. Die Kriminalpolizei ermittelt nun wegen des Verwendens von Kennzeichen Verfassungswidriger Organisationen und Beleidigung.",Kriminalpolizei ermittelt,RightWing,https://polizei.brandenburg.de/pressemeldung/kriminalpolizei-ermittelt/1692826,"Wriezener Straße, Fürstenwalde, Oder-Spree",52.3716982,14.0654166,"Wriezener Straße, Fürstenwalde, Oder-Spree"
03.07.2023,[],[],03.07.2023,[],[],"['hakenkreuz', 'verfassungswidriger']","['hakenkreuz', 'verfassungswidrig']","Woltersdorf, Oder-Spree",True,brandenburg_police_results.csv,"An einer Straßenbahnhaltestelle in der Schleusenstraße war am vergangenen Wochenende das Schild beschmiert worden. Durch Unbekannte war ein Hakenkreuz mit etwa 15cm Durchmesser mit einem schwarzen Stift aufgebracht worden. Polizeibeamte fotografierten das Symbol auf dem Verkehrsschild, bevor sie es davon entfernten und fertigten eine Strafanzeige wegen des Verwendens von Kennzeichen verfassungswidriger Organisationen.",Kritzelei auf Straßenschild,RightWing,https://polizei.brandenburg.de/pressemeldung/kritzelei-auf-strassenschild/4046790,"Schleusenstraße, Woltersdorf, Oder-Spree",52.4489573,13.7604198,"Schleusenstraße, Woltersdorf, Oder-Spree"
22.07.2025,[],[],22.07.2025,[],[],['hakenkreuz'],['hakenkreuz'],"Müncheberg, Märkisch-Oderland",True,brandenburg_police_results.csv,"Am Vormittag des 21.07.2025 wurde der Polizei eine Kritzelei auf einer Betontruppenstufe in der Poststraße gemeldet. Wie sich herausstellte, hatten Unbekannte hier ein Hakenkreuz, vermutlich mit einem Stein gezeichnet. Die rückstandslose Entfernung des verfassungsfeindlichen Symbols wurde veranlasst. Nichtsdestotrotz ist dies nun ein Fall für die Kriminalpolizei.",Kritzelei hat Anzeige zur Folge,RightWing,https://polizei.brandenburg.de/pressemeldung/kritzelei-hat-anzeige-zur-folge/5637149,"Poststraße, Müncheberg, Märkisch-Oderland",52.5028319,14.1378684,"Poststraße, Müncheberg, Märkisch-Oderland"
20.06.2024,[],[],20.06.2024,[],[],"['hakenkreuze', 'hakenkreuzen']",['hakenkreuz'],"Frankfurt (Oder), Frankfurt (Oder)",True,brandenburg_police_results.csv,"Wie der Polizei am 19.06.2024 angezeigt wurde, haben noch Unbekannte an einem Kunstwerk im Juri-Gagarin-Ring mehrere Hakenkreuze hinterlassen. Bei dem betroffenen Objekt handelte es sich um drei freistehende Wände, die mit Bronzereliefs aus der ehemaligen UdSSR geschmückt sind. Wer sich da betätigte und welche Motivation diejenigen hatten, ermittelt nun der Polizeiliche Staatsschutz der Direktion Ost.",Kunstwerk mit Hakenkreuzen beschmiert,RightWing,https://polizei.brandenburg.de/pressemeldung/kunstwerk-mit-hakenkreuzen-beschmiert/4899125,"Juri-Gagarin-Ring, Frankfurt (Oder), Frankfurt (Oder)",52.3274714,14.5156094,"Juri-Gagarin-Ring, Frankfurt (Oder), Frankfurt (Oder)"
23.10.2019,[],[],23.10.2019,[],[],"['antisemitische', 'rassismus', 'rechtsextremistischer']","['rechtsextremistisch', 'rassismus', 'antisemitisch']",Überregional,True,brandenburg_police_results.csv,"Potsdam.
Unter dem Titel
„Rechtsextremismus im Wandel der Zeit“
diskutierten Wissenschaftler und Vertreter von Polizei und Verfassungsschutz im Rahmen der Landesstrategiekonferenz am heutigen Tage in Potsdam zu den aktuellen Problemen im Umgang mit politisch motivierter Kriminalität.
Vor dem Hintergrund der Entwicklung rechtsextremistischer Straftaten im Land Brandenburg sowie eines sich weiter ausprägenden Rechtspopulismus in all seinen Erscheinungsformen, aber insbesondere auch des Anschlages auf eine jüdische Synagoge in Halle/Saale steht die Polizei vor weiter steigenden Herausforderungen im Bereich der Bekämpfung des Rechtsextremismus.
Selbst wenn die typischen Straftaten im Zusammenhang mit den Kommunal-, Europa- und Landtagswahlen dieses Jahres (insgesamt 745 Fälle) außer Acht gelassen würden, stiegen in den ersten neun Monaten des Jahres 2019 die Fallzahlen der politisch motivierten Kriminalität insgesamt im Vergleich zum Vorjahreszeitraum um etwa elf Prozent auf 1.395 Fälle (2018: 1.260). Insgesamt mussten demnach für die ersten neun Monate dieses Jahres 2.140 politisch motivierte Straftaten registriert werden.
Roger Höppner, Polizeivizepräsident
„Klassische Kameradschaften wie in den 90er Jahren üblich haben sich unter Nutzung neuer Strukturen und Kommunikationsmittel verändert. Gewaltbereite Rechtsextreme und Populisten nutzen heute die Möglichkeiten des Internets, um ihr Klientel zu radikalisieren und weiter zu rekrutieren. Hier gilt es für den Staat wachsam zu sein, um frühzeitig Netzwerke zu erkennen und zu bekämpfen.“
Bei der politisch rechts motivierten Kriminalität wurden in den ersten neun Monaten dieses Jahres 1.323 Fälle erfasst und somit 266 Fälle mehr als im Vergleichszeitraum des Vorjahres. Einen gegensätzlichen Trend verzeichnet die politisch motivierte Gewaltkriminalität im Phänomenbereich rechts. In den ersten neun Monaten 2019 wurde ein Rückgang um 31 Prozent von 95 auf 65 Fälle erfasst.
Angesichts der Aktualität zu den jüngsten Anschlägen von Halle lud das Polizeipräsidium den Präsidenten des Thüringer Verfassungsschutzes Stephan Kramer ein. In seinem Vortrag zum Thema „Aufgaben der Sicherheitsbehörden nach dem Anschlag in Halle“ ging er mit aktuellem Bezug auf die sich aus dem Anschlag ergebenden Erfordernisse und Herausforderungen ein.
Sicherheitsgespräch am Freitag im Polizeipräsidium
Deutlich angestiegen sind rechtsmotivierte „Antisemitische Straftaten“ in Brandenburg. Seit Anfang des Jahres bis zum 15. Oktober wurden 94 Fälle erfasst (2018: 56 Fälle).
Zwei Tage vor dem Treffen des Polizeipräsidenten Hans-Jürgen Mörke mit Vertretern von jüdischen Gemeinden und Einrichtungen im Potsdamer Polizeipräsidium aus Anlass des Anschlages auf die jüdische Synagoge in Halle/Saale greift die Landestrategiekonferenz PMK den Schutz des öffentlichen Raumes gegen Rassismus und Fremdenfeindlichkeit aktuell auf.
Am Freitag werden Polizei und jüdische Gemeinden gemeinsam Sicherheitsbedürfnisse und -notwendigkeiten erörtern und damit gewährleisten, das jüdisches Leben in Brandenburg offen und frei gelebt werden kann.",Landesstrategiekonferenz zu politisch motivierter Kriminalität,RightWing,https://polizei.brandenburg.de/pressemeldung/landesstrategiekonferenz-zu-politisch-mo/1681950,Halle/Saale,51.4824354,11.9712985,Halle/Saale
26.07.2024,"['angriff', 'körperverletzung']",['29'],26.07.2024,[],['20:30'],"['rassistischen', 'volksverhetzung']","['volksverhetzung', 'rassistisch']","Cottbus, Cottbus",True,brandenburg_police_results.csv,"Eine Kandidatin für die Landtagswahlen der CDU hat am Donnerstagabend im Stadtgebiet von Cottbus gemeinsamen mit Familienangehörigen ihre Wahlplakate angebracht. Gegen 20:30 Uhr wurde sie in der Saarstraße von einer ihr Unbekannten ohne Grund mit den Worten: „Ihr seid keine Menschen“ und weiteren in dieser Diktion angegriffen. In der Folge kam es zu einer Tätlichkeit von der Unbekannten ihr gegenüber, in dessen Folge sie am Hals getroffen wurde. Durch den Rettungsdienst wurde sie zur Untersuchung in das Carl-Thiem-Klinikum gebracht und konnte nach ambulanter Behandlung entlassen werden.
Die Polizei wurde über Notruf verständigt und kam unverzüglich zum Einsatz. Gegen die 29-jährige Beschuldigte wurden unmittelbar Ermittlungen wegen Volksverhetzung in Verbindung mit Körperverletzung eingeleitet, die der kriminalpolizeiliche Staatsschutz übernommen hat. Die Geschädigte ist deutsche Staatsbürgerin und in Kamerun geboren. Es ist nach dem jetzigen Ermittlungsstand davon auszugehen, dass der Angriff aus rassistischen Motiven erfolgte.
Neben den eingeleiteten Ermittlungen gegen die Beschuldigte wurde mit ihr eine sogenannte Gefährderansprache durchgeführt. In dieser wurde ihr mitgeteilt, welche rechtliche Konsequenzen erneut mögliche Rechtsverstöße nach sich ziehen.
Die Beschuldigte zeigte von ihrer Seite die Geschädigte wegen einer Körperverletzung an. Die Ermittlungen werden intensiv geführt und dauern an.",Landtagskandidatin angegriffen,RightWing,https://polizei.brandenburg.de/pressemeldung/landtagskandidatin-angegriffen/4985114,"Saarstraße, Cottbus, Cottbus",51.7566527,14.3073581,"Saarstraße, Cottbus, Cottbus"
04.09.2025,[],['37'],04.09.2025,[],[],"['hitlergruß', 'rassistischen']","['hitlergruß', 'rassistisch']","Schwedt/Oder, Uckermark",True,brandenburg_police_results.csv,"Am Klinikum kam es am Mittwochabend zu einem Polizeieinsatz. Ein 37-Jähriger beschimpfte Passanten mit rassistischen Äußerungen und zeigte anschließend den Hitlergruß. Die Einsatzkräfte stellten einen Atemalkoholwert von 3,5 Promille fest und erteilten dem Herrn einen Platzverweis. Mit dem Geschehen befasst sich nun die Kriminalpolizei der Direktion Ost.",Lautstark aufgefallen,RightWing,https://polizei.brandenburg.de/pressemeldung/lautstark-aufgefallen/5669465,"Klinikum, Schwedt, Oder, Uckermark",53.0534387,14.2743949,"Klinikum, Schwedt, Oder, Uckermark"
28.07.2021,[],[],28.07.2021,"['frau', 'mann', 'frau', 'mann']",['18'],"['sieg heil', 'verfassungswidriger']","['sieg heil', 'verfassungswidrig']","Bernau, Barnim",True,brandenburg_police_results.csv,"In der Bürgermeisterstraße saßen am 27. Juli, gegen 18 Uhr, eine Frau und ein Mann auf einer Bank.Sie spielten laute Musik ab und brüllten : „Sieg Heil!“ Passanten informierten die Polizei. Die Beamten trafen die Frau nicht mehr ansprechbar an. Sie war so stark alkoholisiert, dass sie in ein Krankenhaus gebracht werden musste. Der Mann (3,5 Promille) erhielt einen Platzverweis. Beide Personen wurden wegen des Verwendens von Kennzeichen verfassungswidriger Organisationen angezeigt.",Lautstarke Geisteshaltung offenbart,RightWing,https://polizei.brandenburg.de/pressemeldung/lautstarke-geisteshaltung-offenbart/2694161,"Bürgermeisterstraße, Bernau, Barnim",52.678724,13.5876613,"Bürgermeisterstraße, Bernau, Barnim"
25.10.2023,['schlagen'],['23'],25.10.2023,"['mann', 'mann', 'mann']",[],['rassistischen'],['rassistisch'],"Uebigau, Elbe-Elster",True,brandenburg_police_results.csv,"Ein Mann ist am Mittwochmorgen am Bahnhof geschlagen worden. Der 23-Jährige gab an, zwei Unbekannte hätten ihm nach einem rassistischen Spruch unvermittelt ins Gesicht geschlagen.
Der Mann wurde zur Untersuchung seiner Verletzungen in ein Krankenhaus gebracht, eine Suche nach den Tatverdächtigen im Umfeld des Bahnhofs blieb zunächst erfolglos.",Mann am Bahnhof geschlagen,RightWing,https://polizei.brandenburg.de/pressemeldung/mann-am-bahnhof-geschlagen/4332301,"Bahnhof, Uebigau, Elbe-Elster",51.5373105,13.3441166,"Bahnhof, Uebigau, Elbe-Elster"
12.08.2024,[],['61'],12.08.2024,"['mann', 'mann', 'mann', 'mann', 'mann', 'mann']",['20:10'],['hitlergruß'],['hitlergruß'],"Babelsberg Nord, Rudolf-Breitscheid-Straße, Potsdam",True,brandenburg_police_results.csv,"Die Polizei ist am Sonntagabend nach Babelsberg Nord gerufen worden. Nach derzeitigem Kenntnisstand soll dort ein Mann von einem Balkon aus einen anderen Mann zunächst dazu aufgefordert haben, den dortigen Platz zu verlassen und im weiteren Verlauf den Hitlergruß gezeigt haben.
Es kam zu einer verbalen Auseinandersetzung zwischen den beiden Männern, woraufhin der Mann auf dem Balkon den Anderen bedroht haben soll. Polizeibeamte begaben sich vor Ort. Bei dem Mann auf dem Balkon handelte es sich um einen 61-Jährigen, der alkoholisiert war. Ein Atemalkoholtest ergab einen Wert von 1,48 Promille. Gegen ihn wurde eine entsprechende Strafanzeige aufgenommen.
Sonntag, 11.08.2024, 20:10 Uhr",Mann bedroht anderen Mann,RightWing,https://polizei.brandenburg.de/pressemeldung/mann-bedroht-anderen-mann/5021290,"Rudolf-Breitscheid-Straße, Babelsberg Nord, Potsdam",52.3937667,13.1115541,"Rudolf-Breitscheid-Straße, Babelsberg Nord, Potsdam"
20.06.2025,[],['29'],20.06.2025,"['mann', 'mann', 'mann', 'mann', 'mann']",[],['verfassungswidriger'],['verfassungswidrig'],"Bad Belzig, Brandenburger Straße, Potsdam-Mittelmark",True,brandenburg_police_results.csv,"Am Donnerstagabend wurde der Polizei eine augenscheinlich betrunkene und aggressive Person gemeldet. Vor Ort konnte ein 29-jähriger Mann festgestellt werden, der sich gegenüber der eingesetzten Beamten unkooperativ verhielt. Ein durchgeführter Atemalkoholtest ergab einen Wert von 2,55 Promille. Dem Mann wurde ein Platzverweis erteilt. Kurze Zeit später kam der Mann zur Örtlichkeit zurück und wiedersetzte sich den Anweisungen der Polizeibeamten. In weiterer Folge beschädigte er eine Mauer und tätigte Äußerungen, die den Verdacht des Verwendens von Kennzeichen verfassungswidriger Organisationen begründeten. Da der Mann dem Platzverweis erneut nicht nachkam und die Begehung von Straftaten fortsetzte, wurde er zur Verhinderung weiterer Straftaten in Gewahrsam genommen. Eine Anzeigenaufnahme erfolgte.",Mann beschädigt Mauer,RightWing,https://polizei.brandenburg.de/pressemeldung/mann-beschaedigt-mauer/5613486,"Brandenburger Straße, Bad Belzig, Potsdam-Mittelmark",52.1496948,12.5998915,"Brandenburger Straße, Bad Belzig, Potsdam-Mittelmark"
